Tracking Number,Sent,Origin city (original),Origin city (used),Origin country,Origin Lat,Origin Long,Received,Destination city (original),Destination (used),Destination country,Destination Lat,Destination Long
782541116380,07/03/2016,POMONA,POMONA,US,39.47845,-74.57516,09/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
775829623315,09/03/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,10/03/2016,HENDRIK IDO AMBACHT,AMSTERDAM,NL,52.37403,4.88969
655674657007,07/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,10/03/2016,SHANGAI,BEIJING,CN,39.9075,116.39723
775830120268,09/03/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,10/03/2016,ROME,ROME,IT,41.89193,12.51133
655674656695,02/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/03/2016,TABY,TABY,SE,59.4439,18.06872
655674656971,07/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,10/03/2016,COUNTY MAYO,DUBLIN,IE,53.33306,-6.24889
655674656813,04/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,09/03/2016,NINGBO,NINGBO,CN,29.87819,121.54945
655674656938,04/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/03/2016,DUBLIN 14,DUBLIN,IE,53.33306,-6.24889
655674656880,04/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/03/2016,BERGEN,BERGEN,NO,52.80837,9.96374
655674656960,07/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,10/03/2016,MARBURG,BERLIN,DE,52.52437,13.41053
775786280082,03/03/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,07/03/2016,POMONA,POMONA,US,39.47845,-74.57516
655674656743,02/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/03/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
775807798745,07/03/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,08/03/2016,HENDRIK IDO AMBACHT,AMSTERDAM,NL,52.37403,4.88969
655674656776,03/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/03/2016,VALENCIA,VALENCIA,ES,8.25801,-76.14928
655674656170,25/02/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/03/2016,PORSGRUNN,PORSGRUNN,NO,59.14054,9.6561
655674656412,29/02/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/03/2016,RAUNAS PAGASTS,RIGA,LV,56.946,24.10589
655674656445,01/03/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,10/03/2016,PITI,HAGATNA,GU,13.47567,144.74886
655674659341,04/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/04/2016,RANDABERG,RANDABERG,NO,58.99955,5.61871
783293939150,06/06/2016,POMONA,POMONA,US,39.47845,-74.57516,08/06/2016,SHARJAH,SHARJAH,AE,25.33737,55.41206
783275189555,03/06/2016,POMONA,POMONA,US,39.47845,-74.57516,06/06/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
783277586251,03/06/2016,POMONA,POMONA,US,39.47845,-74.57516,06/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
783276683421,03/06/2016,POMONA,POMONA,US,39.47845,-74.57516,06/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
783277104331,03/06/2016,POMONA,POMONA,US,39.47845,-74.57516,07/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674666273,31/05/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/06/2016,PANGUILA CITY,LUANDA,AO,-8.83682,13.23432
655674666674,03/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/06/2016,HAMBERG,BERLIN,DE,52.52437,13.41053
776435387135,03/06/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,06/06/2016,MATSUDO-SHI,TOKYO,JP,35.6895,139.69171
776458098422,07/06/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,08/06/2016,CANADA,CANADA,CA,38.6739,-0.8133
655674666777,06/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/06/2016,SLOVAKIA 215,BRATISLAVA,SK,48.14816,17.10674
655674666630,03/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/06/2016,BUSAN,BUSAN,KR,35.10278,129.04028
783275060862,03/06/2016,POMONA,POMONA,US,39.47845,-74.57516,06/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674666766,06/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/06/2016,MARBURG,BERLIN,DE,52.52437,13.41053
655674666619,02/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,08/06/2016,SHANGAI,BEIJING,CN,39.9075,116.39723
655674666550,02/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/06/2016,DUBLIN,DUBLIN,IE,53.33306,-6.24889
655674666527,02/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/06/2016,ABRUNHEIRA,LISBON,PT,38.71667,-9.13333
655674666538,02/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/06/2016,LIMERICK,LIMERICK,IE,40.23093,-75.52212
655674666505,01/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/06/2016,MOBILE AL,"WASHINGTON, D.C.",US,38.89511,-77.03637
655674666549,02/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,09/06/2016,OSAKA,OSAKA,JP,34.69374,135.50218
655674666593,02/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,09/06/2016,OSAKA,OSAKA,JP,34.69374,135.50218
655674666332,31/05/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/06/2016,LUNAS KEDAH,KUALA LUMPUR,MY,3.1412,101.68653
655674666262,31/05/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/06/2016,GEORGIA,TBILISI,GE,41.69411,44.83368
655674666229,31/05/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/06/2016,BOON LAY,SINGAPORE,SG,1.28967,103.85007
655674666490,01/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/06/2016,MADRID,MADRID,ES,4.73245,-74.26419
655674669272,28/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,MELAKA,KUALA LUMPUR,MY,3.1412,101.68653
655674669217,28/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
655674669868,01/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/07/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969
776665965672,05/07/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,07/07/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806
655674669147,27/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/07/2016,BUKIT BATOK,SINGAPORE,SG,1.28967,103.85007
655674669033,23/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,02/07/2016,AMMAN,AMMAN,JO,31.95522,35.94503
655674669125,27/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/07/2016,HUELVA,HUELVA,ES,37.26638,-6.94004
655674668964,23/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/07/2016,BERGEN,BERGEN,NO,52.80837,9.96374
655674669261,28/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/07/2016,SHANGAI,BEIJING,CN,39.9075,116.39723
655674669467,29/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/07/2016,VERACRUZ CP 96400,MEXICO CITY,MX,19.42847,-99.12766
655674669710,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,LJINDEN,AMSTERDAM,NL,52.37403,4.88969
655674669765,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,BARCELONA,BARCELONA,ES,41.38879,2.15899
655674669721,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,DABROWA GORNICZA,DABROWA GORNICZA,PL,50.31818,19.2374
655674669412,29/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/07/2016,OSAKA,OSAKA,JP,34.69374,135.50218
655674669375,28/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/07/2016,SEOUL,SEOUL,KR,37.566,126.9784
655674669272,28/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,MELAKA,KUALA LUMPUR,MY,3.1412,101.68653
655674669570,29/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/07/2016,TAMAULIPAS,MEXICO CITY,MX,19.42847,-99.12766
655674669695,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,HENDRIK-IDO-AMBACHT,HENDRIK-IDO-AMBACHT,NL,51.84417,4.63889
655674669504,29/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,RICHARDS BAY,RICHARDS BAY,ZA,-28.78301,32.03768
655674669618,29/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,RICHMOND,RICHMOND,CA,-37.81819,145.00176
655674669732,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,REYKJAVIK,REYKJAVIK,IS,64.13548,-21.89541
655674669824,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,06/07/2016,TABY,TABY,SE,59.4439,18.06872
655674669813,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,DUBLIN 2,DUBLIN,IE,53.33306,-6.24889
655674669776,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,SULEJOWEK,SULEJOWEK,PL,52.25221,21.26902
655674669938,01/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,SHANDONG PROVINCE,BEIJING,CN,39.9075,116.39723
655674669846,30/06/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,04/07/2016,DUBLIN,DUBLIN,IE,53.33306,-6.24889
783440029282,24/06/2016,POMONA,POMONA,US,39.47845,-74.57516,26/06/2016,"ABINGDON, OXFORDSHIRE",ABU DHABI,AE,24.46667,54.36667
655674670130,05/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/07/2016,COUNTY MEATH,DUBLIN,IE,53.33306,-6.24889
776677675153,06/07/2016,BARCELONA,BARCELONA,ES,41.38879,2.15899,07/07/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
783495656820,01/07/2016,POMONA,POMONA,US,39.47845,-74.57516,04/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
783498010257,01/07/2016,POMONA,POMONA,US,39.47845,-74.57516,04/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
783495730903,01/07/2016,POMONA,POMONA,US,39.47845,-74.57516,04/07/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
655674669938,01/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,05/07/2016,SHANDONG PROVINCE,BEIJING,CN,39.9075,116.39723
783512561524,05/07/2016,PORTSMOUTH,PORTSMOUTH,US,15.58333,-61.46667,08/07/2016,PENCOED BRIDGEND,LONDON,GB,51.50853,-0.12574
655674670129,05/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/07/2016,CO.DUBLIN,DUBLIN,IE,53.33306,-6.24889
655674670037,04/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,07/07/2016,DESTELBERGEN,DESTELBERGEN,BE,51.05952,3.79899
776631369537,29/06/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,05/07/2016,OVERLAND PARK,OVERLAND PARK,US,38.98223,-94.67079
